military_group_id,unit_id
parthian,Eas_Par_Archers_Three
parthian,Eas_Par_Sword
parthian,Eas_Parthian_Foot_Archers
parthian,Eas_Parthian_Horse_Archers
bactria,Eas_Per_Archers_Five_Dbl_Scorpio
parthian,Eas_Per_Archers_Five_Dbl_Scorpio
seleucid,Eas_Per_Archers_Five_Dbl_Scorpio
seleucid_eastern,Eas_Per_Archers_Five_Dbl_Scorpio
bactria,Eas_Per_Archers_Five_Lft_Bow
parthian,Eas_Per_Archers_Five_Lft_Bow
seleucid,Eas_Per_Archers_Five_Lft_Bow
seleucid_eastern,Eas_Per_Archers_Five_Lft_Bow
bactria,Eas_Per_Archers_Five
parthian,Eas_Per_Archers_Five
seleucid,Eas_Per_Archers_Five
seleucid_eastern,Eas_Per_Archers_Five
armenia,Eas_Persian_Cavalry
media,Eas_Persian_Cavalry
armenia,Eas_Persian_Hoplites
media,Eas_Persian_Hoplites
parthian,Eas_Persian_Hoplites
seleucid,Eas_Persian_Hoplites
bactria,Eas_Persian_Light_Archers
media,Eas_Persian_Light_Archers
parthian,Eas_Persian_Light_Archers
seleucid,Eas_Persian_Light_Archers
seleucid_eastern,Eas_Persian_Light_Archers
pontic,Eas_Pontic_Pel_Two_Halfer
pontic,Eas_Pontic_Peltasts
pontic,Eas_Pontic_Six_Lft_Aft
pontic,Eas_Pontic_Six
pontic,Eas_Pontic_Sword
armenia,Eas_Royal_Cataphracts
parthian,Eas_Royal_Cataphracts
arabian,Eas_Scorpion_Bastion
armenia,Eas_Scorpion_Bastion
bithynia,Eas_Scorpion_Bastion
cappadocia,Eas_Scorpion_Bastion
caucasian,Eas_Scorpion_Bastion
dk_nabatean,Eas_Scorpion_Bastion
dk_sabaean,Eas_Scorpion_Bastion
eastern,Eas_Scorpion_Bastion
media,Eas_Scorpion_Bastion
parthian,Eas_Scorpion_Bastion
pontic,Eas_Scorpion_Bastion
parthian,Eas_Scorpion_Pot_Ballista
pontic,Eas_Scorpion_Pot_Ballista
arabian,Eas_Scorpion
armenia,Eas_Scorpion
bithynia,Eas_Scorpion
cappadocia,Eas_Scorpion
caucasian,Eas_Scorpion
dk_nabatean,Eas_Scorpion
dk_sabaean,Eas_Scorpion
eastern,Eas_Scorpion
media,Eas_Scorpion
parthian,Eas_Scorpion
pontic,Eas_Scorpion
armenia,Eas_Slingers_Three_Scorpio
bactria,Eas_Slingers_Three_Scorpio
cappadocia,Eas_Slingers_Three_Scorpio
caucasian,Eas_Slingers_Three_Scorpio
eastern,Eas_Slingers_Three_Scorpio
media,Eas_Slingers_Three_Scorpio
seleucid,Eas_Slingers_Three_Scorpio
seleucid_eastern,Eas_Slingers_Three_Scorpio
armenia,Eas_Slingers_Three
bactria,Eas_Slingers_Three
bithynia,Eas_Slingers_Three
cappadocia,Eas_Slingers_Three
caucasian,Eas_Slingers_Three
eastern,Eas_Slingers_Three
media,Eas_Slingers_Three
seleucid,Eas_Slingers_Three
seleucid_eastern,Eas_Slingers_Three
parthian,Eas_Slingers_Two_Halfer
armenia,Eas_Slingers
bactria,Eas_Slingers
bithynia,Eas_Slingers
cappadocia,Eas_Slingers
caucasian,Eas_Slingers
colchis,Eas_Slingers
eastern,Eas_Slingers
media,Eas_Slingers
parthian,Eas_Slingers
pontic,Eas_Slingers
seleucid,Eas_Slingers
seleucid_eastern,Eas_Slingers
armenia,Eas_Spear_Two_Fire_Pots
bithynia,Eas_Spear_Two_Fire_Pots
cappadocia,Eas_Spear_Two_Fire_Pots
caucasian,Eas_Spear_Two_Fire_Pots
eastern,Eas_Spear_Two_Fire_Pots
media,Eas_Spear_Two_Fire_Pots
parthian,Eas_Spear_Two_Fire_Pots
armenia,Eas_Spear_Two
bithynia,Eas_Spear_Two
cappadocia,Eas_Spear_Two
caucasian,Eas_Spear_Two
eastern,Eas_Spear_Two
media,Eas_Spear_Two
parthian,Eas_Spear_Two
armenia,Eas_Spear
bithynia,Eas_Spear
cappadocia,Eas_Spear
caucasian,Eas_Spear
colchis,Eas_Spear
eastern,Eas_Spear
media,Eas_Spear
parthian,Eas_Spear
pontic,Eas_Spear
seleucid,Eas_Syr_Archers_Seven_Scorpio_Hft
seleucid,Eas_Syrian_Heavy_Archers
ptolemaic,Egy_Archers_Five_Lft_Bow
ptolemaic_cyrenaica,Egy_Archers_Five_Lft_Bow
ptolemaic,Egy_Archers_Five
ptolemaic_cyrenaica,Egy_Archers_Five
ptolemaic,Egy_Archers
ptolemaic_cyrenaica,Egy_Archers
ptolemaic,Egy_Ballista_Five
ptolemaic_cyprus,Egy_Ballista_Five
ptolemaic_cyrenaica,Egy_Ballista_Five
ptolemaic,Egy_Cav
ptolemaic_cyrenaica,Egy_Cav
ptolemaic,Egy_Galatian_Royal_Guard
ptolemaic,Egy_Galatian_Sword
ptolemaic,Egy_Infantry_Eight_Dbl_Hft
ptolemaic_cyrenaica,Egy_Infantry_Eight_Dbl_Hft
ptolemaic,Egy_Infantry_Eight
ptolemaic_cyrenaica,Egy_Infantry_Eight
ptolemaic,Egy_Infantry
ptolemaic_cyrenaica,Egy_Infantry
ptolemaic,Egy_Javelinmen_One_Halfer
ptolemaic_cyrenaica,Egy_Javelinmen_One_Halfer
ptolemaic,Egy_Javelinmen_Two_Halfer
ptolemaic_cyrenaica,Egy_Javelinmen_Two_Halfer
ptolemaic,Egy_Javelinmen
ptolemaic_cyrenaica,Egy_Javelinmen
ptolemaic,Egy_Karian_Axemen
ptolemaic_cyprus,Egy_Karian_Axemen
ptolemaic,Egy_Karian_Six
ptolemaic_cyprus,Egy_Karian_Six
ptolemaic,Egy_Mob
ptolemaic_cyrenaica,Egy_Mob
dk_kushite,Egy_Nubian_Bowmen
ptolemaic,Egy_Nubian_Bowmen
ptolemaic_cyrenaica,Egy_Nubian_Bowmen
dk_kushite,Egy_Nubian_Spear
ptolemaic,Egy_Nubian_Spear
ptolemaic_cyrenaica,Egy_Nubian_Spear
ptolemaic,Egy_Nubian_Two_Fire_Pots
ptolemaic_cyrenaica,Egy_Nubian_Two_Fire_Pots
ptolemaic,Egy_Nubian_Two
ptolemaic_cyrenaica,Egy_Nubian_Two
ptolemaic,Egy_Pike
ptolemaic_cyrenaica,Egy_Pike
ptolemaic,Egy_Slingers_Three_Scorpio
ptolemaic_cyrenaica,Egy_Slingers_Three_Scorpio
ptolemaic,Egy_Slingers_Three
ptolemaic_cyrenaica,Egy_Slingers_Three
ptolemaic,Egy_Slingers
ptolemaic_cyrenaica,Egy_Slingers
ptolemaic,Egy_Sobek_Cultists
roman_emperor,Emp_Rom_First_Cohort
roman_emperor,Emp_Rom_Legatus
roman_emperor,Emp_Rom_Legionaries_Four
roman_emperor,Emp_Rom_Legionaries_Two_Fire_Pots
roman_emperor,Emp_Rom_Legionaries_Two
roman_emperor,Emp_Rom_Legionaries
roman_emperor,Emp_Rom_Legionary_Cav
roman_emperor,Emp_Rom_Vet_Legionaries_Lft_Aft
roman_emperor,Emp_Rom_Vet_Legionaries_Six
roman_emperor,Emp_Rom_Vet_Legionaries
roman_emperor,Emp_Rom_Vigiles
celtogermanics,Ger_Ballista_Bastion
germanic,Ger_Ballista_Bastion
germanic,Ger_Ballista_Five
celtogermanics,Ger_Ballista
germanic,Ger_Ballista
germanic,Ger_Berserkers
germanic,Ger_Bloodsworn
celtogermanics,Ger_Cheiroballistra
germanic,Ger_Cheiroballistra
germanic,Ger_Cimbri_Bowwomen
germanic,Ger_Club_Levy
germanic,Ger_Club_Medium_Raider
celtogermanics,Ger_Giant_Ballista
germanic,Ger_Giant_Ballista
germanic,Ger_Hex_Bearers
germanic,Ger_Horse_Runners
celtogermanics,Ger_Large_Onager
germanic,Ger_Large_Onager
germanic,Ger_Longbow_Five
germanic,Ger_Longbow_Hunters
germanic,Ger_Longbow_Medium_Raider
germanic,Ger_Night_Hunters
germanic,Ger_Noble_Riders
celtogermanics,Ger_Onager_Bastion
germanic,Ger_Onager_Bastion
germanic,Ger_Onager_Five
celtogermanics,Ger_Onager
germanic,Ger_Onager
germanic,Ger_Riders_Hunt
germanic,Ger_Round_Shield_Sword
celtogermanics,Ger_Scorpion_Bastion
germanic,Ger_Scorpion_Bastion
celtogermanics,Ger_Scorpion
germanic,Ger_Scorpion
germanic,Ger_Scout_Riders
germanic,Ger_Slingers_Raider
germanic,Ger_Slingers
germanic,Ger_Spear_Brothers_Four
belgae,Ger_Spear_Brothers
germanic,Ger_Spear_Brothers
celtogermanics,Ger_Spear_Levy
germanic,Ger_Spear_Levy
galatians,Ger_Spear_Medium_Raider
germanic,Ger_Spear_Raider
germanic,Ger_Spear_Wall
germanic,Ger_Spearwomen
germanic,Ger_Sword_Heavy_Raider
germanic,Ger_Sword_Masters
germanic,Ger_Tribesmen
germanic,Ger_Wodanaz_Spears
germanic,Ger_Wolf_Warriors
germanic,Ger_Youths
seleucid,Gre_Agema_Cav
pergamon,Gre_Agema_Spears
eprius,Gre_Agrianian_Axemen
macedon,Gre_Agrianian_Axemen
athens_syracuse,Gre_Archers_Five_Dbl_Scorpio
eprius,Gre_Archers_Five_Dbl_Scorpio
greek_minor,Gre_Archers_Five_Dbl_Scorpio
macedon,Gre_Archers_Five_Dbl_Scorpio
pergamon,Gre_Archers_Five_Dbl_Scorpio
ptolemaic_cyprus,Gre_Archers_Five_Dbl_Scorpio
seleucid_greek,Gre_Archers_Five_Dbl_Scorpio
athens_syracuse,Gre_Archers_Five_Lft_Bow
eprius,Gre_Archers_Five_Lft_Bow
greek_minor,Gre_Archers_Five_Lft_Bow
macedon,Gre_Archers_Five_Lft_Bow
ptolemaic_cyprus,Gre_Archers_Five_Lft_Bow
seleucid_greek,Gre_Archers_Five_Lft_Bow
athens_syracuse,Gre_Archers_Five
eprius,Gre_Archers_Five
greek_minor,Gre_Archers_Five
macedon,Gre_Archers_Five
pergamon,Gre_Archers_Five
ptolemaic_cyprus,Gre_Archers_Five
seleucid_greek,Gre_Archers_Five
macedon,Gre_Archers_Seven_Scorpio_Hft
macedon,Gre_Archers_Seven
athens_syracuse,Gre_Archers
eprius,Gre_Archers
greek_minor,Gre_Archers
macedon,Gre_Archers
pergamon,Gre_Archers
ptolemaic_cyprus,Gre_Archers
seleucid,Gre_Archers
seleucid_greek,Gre_Archers
eprius,Gre_Aspis_Companion_Cav
macedon,Gre_Aspis_Companion_Cav
eprius,Gre_Axemen_Six
athens_syracuse,Gre_Ballista_Bastion
bactria,Gre_Ballista_Bastion
cimmerian,Gre_Ballista_Bastion
colchis,Gre_Ballista_Bastion
eprius,Gre_Ballista_Bastion
greek_minor,Gre_Ballista_Bastion
illyrian,Gre_Ballista_Bastion
macedon,Gre_Ballista_Bastion
massilia,Gre_Ballista_Bastion
pergamon,Gre_Ballista_Bastion
ptolemaic,Gre_Ballista_Bastion
ptolemaic_cyprus,Gre_Ballista_Bastion
ptolemaic_cyrenaica,Gre_Ballista_Bastion
seleucid,Gre_Ballista_Bastion
seleucid_eastern,Gre_Ballista_Bastion
seleucid_greek,Gre_Ballista_Bastion
sparta,Gre_Ballista_Bastion
athens_syracuse,Gre_Ballista_Five
bactria,Gre_Ballista_Five
cimmerian,Gre_Ballista_Five
colchis,Gre_Ballista_Five
eprius,Gre_Ballista_Five
illyrian,Gre_Ballista_Five
macedon,Gre_Ballista_Five
massilia,Gre_Ballista_Five
pergamon,Gre_Ballista_Five
seleucid,Gre_Ballista_Five
seleucid_eastern,Gre_Ballista_Five
seleucid_greek,Gre_Ballista_Five
sparta,Gre_Ballista_Five
athens_syracuse,Gre_Ballista
bactria,Gre_Ballista
cimmerian,Gre_Ballista
colchis,Gre_Ballista
eprius,Gre_Ballista
greek_minor,Gre_Ballista
illyrian,Gre_Ballista
macedon,Gre_Ballista
massilia,Gre_Ballista
pergamon,Gre_Ballista
ptolemaic,Gre_Ballista
ptolemaic_cyprus,Gre_Ballista
ptolemaic_cyrenaica,Gre_Ballista
seleucid,Gre_Ballista
seleucid_eastern,Gre_Ballista
seleucid_greek,Gre_Ballista
sparta,Gre_Ballista
athens_syracuse,Gre_Beehive_Onager
eprius,Gre_Beehive_Onager
macedon,Gre_Beehive_Onager
sparta,Gre_Beehive_Onager
pontic,Gre_Bronze_Shield_Pike
athens_syracuse,Gre_Cheiroballistra
bactria,Gre_Cheiroballistra
cimmerian,Gre_Cheiroballistra
eprius,Gre_Cheiroballistra
greek,Gre_Cheiroballistra
greek_minor,Gre_Cheiroballistra
hellenic,Gre_Cheiroballistra
illyrian,Gre_Cheiroballistra
macedon,Gre_Cheiroballistra
massilia,Gre_Cheiroballistra
pergamon,Gre_Cheiroballistra
ptolemaic,Gre_Cheiroballistra
ptolemaic_cyprus,Gre_Cheiroballistra
ptolemaic_cyrenaica,Gre_Cheiroballistra
seleucid,Gre_Cheiroballistra
seleucid_eastern,Gre_Cheiroballistra
seleucid_greek,Gre_Cheiroballistra
sparta,Gre_Cheiroballistra
cimmerian,Gre_Cimmerian_Archers_Seven_Scorpio_Hft
cimmerian,Gre_Cimmerian_Archers_Seven
cimmerian,Gre_Cimmerian_Heavy_Archers
cimmerian,Gre_Cimmerian_Noble_Infantry
athens_syracuse,Gre_Citizen_Cav
bactria,Gre_Citizen_Cav
cimmerian,Gre_Citizen_Cav
colchis,Gre_Citizen_Cav
eprius,Gre_Citizen_Cav
greek_minor,Gre_Citizen_Cav
macedon,Gre_Citizen_Cav
massilia,Gre_Citizen_Cav
pergamon,Gre_Citizen_Cav
pontic,Gre_Citizen_Cav
ptolemaic,Gre_Citizen_Cav
ptolemaic_cyprus,Gre_Citizen_Cav
ptolemaic_cyrenaica,Gre_Citizen_Cav
seleucid,Gre_Citizen_Cav
seleucid_eastern,Gre_Citizen_Cav
seleucid_greek,Gre_Citizen_Cav
sparta,Gre_Citizen_Cav
athens_syracuse,Gre_Citizen_Hoplites
cimmerian,Gre_Citizen_Hoplites
eprius,Gre_Citizen_Hoplites
greek_minor,Gre_Citizen_Hoplites
massilia,Gre_Citizen_Hoplites
colchis,Gre_Colchian_Nobles
macedon,Gre_Companion_Cav
seleucid_greek,Gre_Companion_Cav
macedon,Gre_Foot_Companions
athens_syracuse,Gre_Giant_Ballista
bactria,Gre_Giant_Ballista
cimmerian,Gre_Giant_Ballista
colchis,Gre_Giant_Ballista
eprius,Gre_Giant_Ballista
greek_minor,Gre_Giant_Ballista
macedon,Gre_Giant_Ballista
massilia,Gre_Giant_Ballista
pergamon,Gre_Giant_Ballista
ptolemaic,Gre_Giant_Ballista
ptolemaic_cyrenaica,Gre_Giant_Ballista
seleucid,Gre_Giant_Ballista
seleucid_eastern,Gre_Giant_Ballista
seleucid_greek,Gre_Giant_Ballista
sparta,Gre_Giant_Ballista
sparta,Gre_Gorgos_Skirmishers
sparta,Gre_Hel_Archers_Five_Dbl_Scorpio
sparta,Gre_Hel_Archers_Five
sparta,Gre_Hel_Archers_Lft_Bow
sparta,Gre_Hel_Javelinmen_One_Halfer
sparta,Gre_Hel_Javelinmen_Two_Halfer
sparta,Gre_Hel_Slingers_Three_Scorpio
sparta,Gre_Hel_Slingers_Three
bactria,Gre_Hellenic_Cataphracts
seleucid,Gre_Hellenic_Cataphracts
sparta,Gre_Helot_Archers
sparta,Gre_Helot_Javelinmen
sparta,Gre_Helot_Slingers
sparta,Gre_Heroes_Sparta
athens_syracuse,Gre_Hippeus_Lancers
colchis,Gre_Hippeus_Lancers
greek_minor,Gre_Hippeus_Lancers
massilia,Gre_Hippeus_Lancers
pergamon,Gre_Hippeus_Lancers
colchis,Gre_Hoplites_Four
massilia,Gre_Hoplites_Four
pergamon,Gre_Hoplites_Four
athens_syracuse,Gre_Hoplites
cimmerian,Gre_Hoplites
colchis,Gre_Hoplites
eprius,Gre_Hoplites
greek_minor,Gre_Hoplites
macedon,Gre_Hoplites
massilia,Gre_Hoplites
pergamon,Gre_Hoplites
pontic,Gre_Hoplites
athens_syracuse,Gre_Javelinmen_One_Halfer
cimmerian,Gre_Javelinmen_One_Halfer
eprius,Gre_Javelinmen_One_Halfer
greek_minor,Gre_Javelinmen_One_Halfer
macedon,Gre_Javelinmen_One_Halfer
pergamon,Gre_Javelinmen_One_Halfer
ptolemaic_cyprus,Gre_Javelinmen_One_Halfer
seleucid_greek,Gre_Javelinmen_One_Halfer
athens_syracuse,Gre_Javelinmen_Two_Halfer
cimmerian,Gre_Javelinmen_Two_Halfer
eprius,Gre_Javelinmen_Two_Halfer
greek_minor,Gre_Javelinmen_Two_Halfer
macedon,Gre_Javelinmen_Two_Halfer
pergamon,Gre_Javelinmen_Two_Halfer
ptolemaic_cyprus,Gre_Javelinmen_Two_Halfer
seleucid_greek,Gre_Javelinmen_Two_Halfer
athens_syracuse,Gre_Javelinmen
cimmerian,Gre_Javelinmen
eprius,Gre_Javelinmen
greek_minor,Gre_Javelinmen
macedon,Gre_Javelinmen
pergamon,Gre_Javelinmen
ptolemaic_cyprus,Gre_Javelinmen
seleucid,Gre_Javelinmen
seleucid_greek,Gre_Javelinmen
athens_syracuse,Gre_Large_Onager
bactria,Gre_Large_Onager
cimmerian,Gre_Large_Onager
colchis,Gre_Large_Onager
eprius,Gre_Large_Onager
greek_minor,Gre_Large_Onager
macedon,Gre_Large_Onager
massilia,Gre_Large_Onager
pergamon,Gre_Large_Onager
ptolemaic,Gre_Large_Onager
ptolemaic_cyrenaica,Gre_Large_Onager
seleucid,Gre_Large_Onager
seleucid_eastern,Gre_Large_Onager
seleucid_greek,Gre_Large_Onager
sparta,Gre_Large_Onager
bactria,Gre_Levy_Pike
eprius,Gre_Levy_Pike
macedon,Gre_Levy_Pike
pergamon,Gre_Levy_Pike
pontic,Gre_Levy_Pike
ptolemaic_cyprus,Gre_Levy_Pike
seleucid,Gre_Levy_Pike
seleucid_eastern,Gre_Levy_Pike
seleucid_greek,Gre_Levy_Pike
ptolemaic,Gre_Levy_Thureos_Spears
ptolemaic_cyrenaica,Gre_Levy_Thureos_Spears
ptolemaic,Gre_Light_Cav
ptolemaic_cyprus,Gre_Light_Cav
seleucid,Gre_Light_Cav
seleucid_greek,Gre_Light_Cav
athens_syracuse,Gre_Light_Hoplites
greek_minor,Gre_Light_Hoplites
massilia,Gre_Light_Hoplites
seleucid,Gre_Light_Peltasts_One_Halfer
seleucid_eastern,Gre_Light_Peltasts_One_Halfer
seleucid_greek,Gre_Light_Peltasts_One_Halfer
athens_syracuse,Gre_Light_Peltasts_Two_Fire_Pots
greek_minor,Gre_Light_Peltasts_Two_Fire_Pots
macedon,Gre_Light_Peltasts_Two_Fire_Pots
seleucid,Gre_Light_Peltasts_Two_Fire_Pots
seleucid_eastern,Gre_Light_Peltasts_Two_Fire_Pots
seleucid_greek,Gre_Light_Peltasts_Two_Fire_Pots
seleucid,Gre_Light_Peltasts_Two_Halfer
seleucid_eastern,Gre_Light_Peltasts_Two_Halfer
seleucid_greek,Gre_Light_Peltasts_Two_Halfer
athens_syracuse,Gre_Light_Peltasts_Two
greek_minor,Gre_Light_Peltasts_Two
macedon,Gre_Light_Peltasts_Two
athens_syracuse,Gre_Light_Peltasts
bactria,Gre_Light_Peltasts
greek_minor,Gre_Light_Peltasts
macedon,Gre_Light_Peltasts
pergamon,Gre_Light_Peltasts
ptolemaic,Gre_Light_Peltasts
seleucid,Gre_Light_Peltasts
seleucid_eastern,Gre_Light_Peltasts
seleucid_greek,Gre_Light_Peltasts
massilia,Gre_Massilian_Cav
massilia,Gre_Massilian_Hoplites
massilia,Gre_Massilian_Thureos_Spears
athens_syracuse,Gre_Militia_Hop_Two_Fire_Pots
macedon,Gre_Militia_Hop_Two_Fire_Pots
athens_syracuse,Gre_Militia_Hop_Two
macedon,Gre_Militia_Hop_Two
athens_syracuse,Gre_Militia_Hoplites
cimmerian,Gre_Militia_Hoplites
eprius,Gre_Militia_Hoplites
greek_minor,Gre_Militia_Hoplites
macedon,Gre_Militia_Hoplites
pergamon,Gre_Militia_Hoplites
seleucid_greek,Gre_Militia_Hoplites
athens_syracuse,Gre_Mob
colchis,Gre_Mob
eprius,Gre_Mob
greek_minor,Gre_Mob
macedon,Gre_Mob
pergamon,Gre_Mob
ptolemaic_cyprus,Gre_Mob
seleucid,Gre_Mob
seleucid_greek,Gre_Mob
eprius,Gre_Molossian_Dogs
athens_syracuse,Gre_Onager_Bastion
bactria,Gre_Onager_Bastion
cimmerian,Gre_Onager_Bastion
colchis,Gre_Onager_Bastion
eprius,Gre_Onager_Bastion
greek_minor,Gre_Onager_Bastion
illyrian,Gre_Onager_Bastion
macedon,Gre_Onager_Bastion
massilia,Gre_Onager_Bastion
pergamon,Gre_Onager_Bastion
ptolemaic,Gre_Onager_Bastion
ptolemaic_cyrenaica,Gre_Onager_Bastion
seleucid,Gre_Onager_Bastion
seleucid_eastern,Gre_Onager_Bastion
seleucid_greek,Gre_Onager_Bastion
sparta,Gre_Onager_Bastion
athens_syracuse,Gre_Onager_Five
bactria,Gre_Onager_Five
cimmerian,Gre_Onager_Five
colchis,Gre_Onager_Five
eprius,Gre_Onager_Five
greek_minor,Gre_Onager_Five
illyrian,Gre_Onager_Five
macedon,Gre_Onager_Five
massilia,Gre_Onager_Five
pergamon,Gre_Onager_Five
ptolemaic,Gre_Onager_Five
ptolemaic_cyrenaica,Gre_Onager_Five
seleucid,Gre_Onager_Five
seleucid_eastern,Gre_Onager_Five
seleucid_greek,Gre_Onager_Five
sparta,Gre_Onager_Five
athens_syracuse,Gre_Onager
bactria,Gre_Onager
cimmerian,Gre_Onager
colchis,Gre_Onager
eprius,Gre_Onager
greek_minor,Gre_Onager
illyrian,Gre_Onager
macedon,Gre_Onager
massilia,Gre_Onager
pergamon,Gre_Onager
ptolemaic,Gre_Onager
ptolemaic_cyrenaica,Gre_Onager
seleucid,Gre_Onager
seleucid_eastern,Gre_Onager
seleucid_greek,Gre_Onager
sparta,Gre_Onager
seleucid,Gre_Peltasts_One_Halfer
seleucid_eastern,Gre_Peltasts_One_Halfer
seleucid_greek,Gre_Peltasts_One_Halfer
colchis,Gre_Peltasts_Two_Fire_Pots
eprius,Gre_Peltasts_Two_Fire_Pots
greek_minor,Gre_Peltasts_Two_Fire_Pots
pergamon,Gre_Peltasts_Two_Fire_Pots
seleucid,Gre_Peltasts_Two_Fire_Pots
seleucid_eastern,Gre_Peltasts_Two_Fire_Pots
seleucid_greek,Gre_Peltasts_Two_Fire_Pots
seleucid,Gre_Peltasts_Two_Halfer
seleucid_eastern,Gre_Peltasts_Two_Halfer
seleucid_greek,Gre_Peltasts_Two_Halfer
colchis,Gre_Peltasts_Two
eprius,Gre_Peltasts_Two
greek_minor,Gre_Peltasts_Two
pergamon,Gre_Peltasts_Two
athens_syracuse,Gre_Peltasts
bactria,Gre_Peltasts
colchis,Gre_Peltasts
eprius,Gre_Peltasts
greek_minor,Gre_Peltasts
macedon,Gre_Peltasts
massilia,Gre_Peltasts
pergamon,Gre_Peltasts
ptolemaic,Gre_Peltasts
seleucid,Gre_Peltasts
seleucid_eastern,Gre_Peltasts
seleucid_greek,Gre_Peltasts
sparta,Gre_Per_Hoplites_Four
sparta,Gre_Per_Hoplites_Two_Fire_Pots
sparta,Gre_Per_Hoplites_Two
pergamon,Gre_Pergamon_Noble_Cavalry
sparta,Gre_Periokoi_Hoplites
sparta,Gre_Periokoi_Peltasts
sparta,Gre_Periokoi_Pike
sparta,Gre_Periokoi_Spears
athens_syracuse,Gre_Picked_Hoplites
cimmerian,Gre_Picked_Peltasts
pergamon,Gre_Picked_Peltasts
athens_syracuse,Gre_Pike
bactria,Gre_Pike
eprius,Gre_Pike
greek_minor,Gre_Pike
macedon,Gre_Pike
pergamon,Gre_Pike
pontic,Gre_Pike
ptolemaic,Gre_Pike
ptolemaic_cyprus,Gre_Pike
seleucid,Gre_Pike
seleucid_eastern,Gre_Pike
seleucid_greek,Gre_Pike
athens_syracuse,Gre_Polybolos
bactria,Gre_Polybolos
cimmerian,Gre_Polybolos
colchis,Gre_Polybolos
eprius,Gre_Polybolos
greek_minor,Gre_Polybolos
macedon,Gre_Polybolos
massilia,Gre_Polybolos
pergamon,Gre_Polybolos
ptolemaic,Gre_Polybolos
ptolemaic_cyrenaica,Gre_Polybolos
seleucid,Gre_Polybolos
seleucid_eastern,Gre_Polybolos
seleucid_greek,Gre_Polybolos
sparta,Gre_Polybolos
pontic,Gre_Pontic_Royal_Cav
ptolemaic,Gre_Ptolemaic_Cav
eprius,Gre_Royal_Cav
eprius,Gre_Royal_Guard
ptolemaic,Gre_Royal_Guard
macedon,Gre_Royal_Pel_Six
seleucid,Gre_Royal_Pel_Six
eprius,Gre_Royal_Peltasts
macedon,Gre_Royal_Peltasts
ptolemaic,Gre_Royal_Peltasts
seleucid,Gre_Royal_Peltasts
sparta,Gre_Royal_Spartans
ptolemaic,Gre_Royal_Thorax_Sword
macedon,Gre_Sarissa_Cav
athens_syracuse,Gre_Scorpion_Bastion
bactria,Gre_Scorpion_Bastion
cimmerian,Gre_Scorpion_Bastion
colchis,Gre_Scorpion_Bastion
eprius,Gre_Scorpion_Bastion
greek_minor,Gre_Scorpion_Bastion
illyrian,Gre_Scorpion_Bastion
macedon,Gre_Scorpion_Bastion
massilia,Gre_Scorpion_Bastion
pergamon,Gre_Scorpion_Bastion
ptolemaic,Gre_Scorpion_Bastion
ptolemaic_cyrenaica,Gre_Scorpion_Bastion
seleucid,Gre_Scorpion_Bastion
seleucid_eastern,Gre_Scorpion_Bastion
seleucid_greek,Gre_Scorpion_Bastion
sparta,Gre_Scorpion_Bastion
athens_syracuse,Gre_Scorpion
bactria,Gre_Scorpion
cimmerian,Gre_Scorpion
colchis,Gre_Scorpion
eprius,Gre_Scorpion
greek_minor,Gre_Scorpion
macedon,Gre_Scorpion
massilia,Gre_Scorpion
pergamon,Gre_Scorpion
ptolemaic,Gre_Scorpion
ptolemaic_cyrenaica,Gre_Scorpion
seleucid,Gre_Scorpion
seleucid_eastern,Gre_Scorpion
seleucid_greek,Gre_Scorpion
sparta,Gre_Scorpion
pontic,Gre_Scythed_Chariots
ptolemaic,Gre_Scythed_Chariots
seleucid,Gre_Scythed_Chariots
cimmerian,Gre_Scythian_Hoplites_Six
cimmerian,Gre_Scythian_Hoplites
macedon,Gre_Shield_Bearers
seleucid,Gre_Shield_Bearers
seleucid,Gre_Silver_Shield_Pike
seleucid,Gre_Silver_Shield_Sword
athens_syracuse,Gre_Skirm_Cav
eprius,Gre_Skirm_Cav
greek_minor,Gre_Skirm_Cav
macedon,Gre_Skirm_Cav
massilia,Gre_Skirm_Cav
pergamon,Gre_Skirm_Cav
ptolemaic,Gre_Skirm_Cav
ptolemaic_cyprus,Gre_Skirm_Cav
ptolemaic_cyrenaica,Gre_Skirm_Cav
seleucid,Gre_Skirm_Cav
seleucid_eastern,Gre_Skirm_Cav
seleucid_greek,Gre_Skirm_Cav
sparta,Gre_Skirm_Cav
cimmerian,Gre_Slingers_Five_Dbl_Scorpio
cimmerian,Gre_Slingers_Five_Lft_Bow
cimmerian,Gre_Slingers_Five
athens_syracuse,Gre_Slingers_Three_Scorpio
cimmerian,Gre_Slingers_Three_Scorpio
eprius,Gre_Slingers_Three_Scorpio
greek_minor,Gre_Slingers_Three_Scorpio
macedon,Gre_Slingers_Three_Scorpio
pergamon,Gre_Slingers_Three_Scorpio
ptolemaic_cyprus,Gre_Slingers_Three_Scorpio
seleucid_greek,Gre_Slingers_Three_Scorpio
athens_syracuse,Gre_Slingers_Three
cimmerian,Gre_Slingers_Three
eprius,Gre_Slingers_Three
greek_minor,Gre_Slingers_Three
macedon,Gre_Slingers_Three
pergamon,Gre_Slingers_Three
ptolemaic_cyprus,Gre_Slingers_Three
seleucid_greek,Gre_Slingers_Three
athens_syracuse,Gre_Slingers
cimmerian,Gre_Slingers
eprius,Gre_Slingers
greek_minor,Gre_Slingers
