unit_id,is_naval,land_unit_id,naval_unit_id,recruitment_cost,upkeep_cost,weight
3c_Cel_Celtic_Swordsmen,0,3c_Cel_Celtic_Swordsmen,3c_barbarian_transport,580,115,medium
3c_Cel_Celtic_Warhounds,0,3c_Cel_Celtic_Warhounds,3c_barbarian_transport_small,400,80,light
3c_Cel_Chariots,0,3c_Cel_Chariots,3c_barbarian_transport_small,900,180,heavy
3c_Cel_Chariots_commander,0,3c_Cel_Chariots,3c_barbarian_transport_small,900,180,heavy
3c_Cel_Chosen_Sword_Band,0,3c_Cel_Chosen_Sword_Band,3c_barbarian_transport,730,145,heavy
3c_Cel_Heavy_Assault_Raider,1,3c_Cel_Chosen_Sword_Band,3c_barbarian_heavy_raider,790,160,heavy
3c_Cel_Heavy_Assault_Raider_commander,1,3c_Cel_Chosen_Sword_Band,3c_barbarian_heavy_raider,790,160,heavy
3c_Cel_Medium_Assault_Raider,1,3c_Cel_Celtic_Swordsmen,3c_barbarian_medium_raider_melee,580,115,medium
3c_Cel_Missile_Raider,1,3c_Cel_Celtic_Archers,3c_barbarian_raider_ranged,590,120,light
3c_Cel_Painted_Warriors,0,3c_Cel_Painted_Warriors,3c_barbarian_transport,620,125,light
3c_Cel_Wolfhounds,0,3c_Cel_Wolfhounds,3c_barbarian_transport_small,580,115,light
3c_Eas_Assault_Dieres,1,3c_Eas_Eastern_Spearmen,3c_persian_two,310,60,light
3c_Eas_Assault_Hemiolia,1,3c_Eas_Eastern_Slingers,3c_persian_one_halfer,440,90,light
3c_Eas_Assault_Trieres,1,3c_Eas_Eastern_Axe_Warriors,3c_persian_four,670,135,medium
3c_Eas_Assault_Trieres_commander,1,3c_Eas_Eastern_Axe_Warriors,3c_persian_four,670,135,medium
3c_Eas_Ballista,0,3c_Eas_Ballista,3c_pel_transport,560,110,medium
3c_Eas_Ballista_Bastion,0,3c_Eas_Ballista_Bastion,3c_pel_transport,560,110,medium
3c_Eas_Cheiroballistra,0,3c_Eas_Cheiroballistra,3c_pel_transport,520,100,light
3c_Eas_Eastern_Armoured_Cavalry,0,3c_Eas_Eastern_Armoured_Cavalry,3c_pel_transport,700,140,heavy
3c_Eas_Eastern_Axe_Warriors,0,3c_Eas_Eastern_Axe_Warriors,3c_pel_transport,640,130,heavy
3c_Eas_Eastern_Bowmen,0,3c_Eas_Eastern_Bowmen,3c_pel_transport,330,65,very_light
3c_Eas_Eastern_Cataphracts,0,3c_Eas_Eastern_Cataphracts,3c_pel_transport,1050,210,heavy
3c_Eas_Eastern_Cataphracts_commander,0,3c_Eas_Eastern_Cataphracts,3c_pel_transport,1050,210,heavy
3c_Eas_Eastern_Cavalry,0,3c_Eas_Eastern_Cavalry,3c_pel_transport,640,130,medium
3c_Eas_Eastern_Horse_Archers,0,3c_Eas_Eastern_Horse_Archers,3c_pel_transport,420,85,light
3c_Eas_Eastern_Horse_Skirmishers,0,3c_Eas_Eastern_Horse_Skirmishers,3c_pel_transport,390,80,light
3c_Eas_Eastern_Infantry,0,3c_Eas_Eastern_Infantry,3c_pel_transport,600,120,medium
3c_Eas_Eastern_Javelinmen,0,3c_Eas_Eastern_Javelinmen,3c_pel_transport,360,70,very_light
3c_Eas_Eastern_Nobles,0,3c_Eas_Eastern_Nobles,3c_pel_transport,750,150,heavy
3c_Eas_Eastern_Nobles_commander,0,3c_Eas_Eastern_Nobles,3c_pel_transport,750,150,heavy
3c_Eas_Eastern_Pikemen,0,3c_Eas_Eastern_Pikemen,3c_pel_transport,430,85,heavy
3c_Eas_Eastern_Slingers,0,3c_Eas_Eastern_Slingers,3c_pel_transport,380,75,very_light
3c_Eas_Eastern_Spearmen,0,3c_Eas_Eastern_Spearmen,3c_pel_transport,180,35,medium
3c_Eas_Giant_Ballista,0,3c_Eas_Giant_Ballista,3c_pel_transport,730,150,medium
3c_Eas_Hillmen,0,3c_Eas_Hillmen,3c_pel_transport,220,45,light
3c_Eas_Large_Onager,0,3c_Eas_Large_Onager,3c_pel_transport,780,160,medium
3c_Eas_Missile_Trieres,1,3c_Eas_Eastern_Bowmen,3c_persian_three,540,110,light
3c_Eas_Noble_Spearmen,0,3c_Eas_Noble_Spearmen,3c_pel_transport,850,170,heavy
3c_Eas_Onager,0,3c_Eas_Onager,3c_pel_transport,580,120,medium
3c_Eas_Onager_Bastion,0,3c_Eas_Onager_Bastion,3c_pel_transport,580,120,medium
3c_Eas_Scorpion,0,3c_Eas_Scorpion,3c_pel_transport,490,100,medium
3c_Eas_Scorpion_Bastion,0,3c_Eas_Scorpion_Bastion,3c_pel_transport,490,100,medium
3c_Eas_Scorpion_Pot_Ballista,0,3c_Eas_Scorpion_Pot_Ballista,3c_pel_transport,560,110,medium
3c_Gal_Armoured_Chariots,0,3c_Gal_Armoured_Chariots,3c_pel_transport,1100,220,heavy
3c_Gal_Armoured_Chariots_commander,0,3c_Gal_Armoured_Chariots,3c_pel_transport,1100,220,heavy
3c_Gal_Artillery_Quenquereme,1,3c_Rom_Onager_Shp,3c_roman_onager_five,630,125,medium
3c_Gal_Assault_Bireme,1,3c_Rom_Vigiles,3c_roman_two,420,85,light
3c_Gal_Assault_Quadreme,1,3c_Aux_Swordsmen,3c_roman_four,740,150,medium
3c_Gal_Assault_Quadreme_commander,1,3c_Aux_Swordsmen,3c_roman_four,740,150,medium
3c_Gal_Chariots,0,3c_Gal_Chariots,3c_pel_transport,900,180,medium
3c_Gal_Cohors,0,3c_Gal_Cohors,3c_pel_transport,680,135,heavy
3c_Gal_Equites,0,3c_Gal_Equites,3c_pel_transport,500,100,medium
3c_Gal_Equites_Promoti,0,3c_Gal_Equites_Promoti,3c_pel_transport,640,130,medium
3c_Gal_Equites_Scutarii,0,3c_Rom_Equites_Scutarii,3c_pel_transport,1320,265,very_heavy
3c_Gal_Fire_Pot_Bireme,1,3c_Rom_Vigiles,3c_roman_fire_pot_two,470,95,light
3c_Gal_Gallic_Heavy_Skirmishers,0,3c_Gal_Gallic_Heavy_Skirmishers,3c_pel_transport,600,120,medium
3c_Gal_Gallic_Imperial_Guard,0,3c_Gal_Gallic_Imperial_Guard,3c_pel_transport,1320,265,very_heavy
3c_Gal_Gallic_Imperial_Guard_commander,0,3c_Gal_Gallic_Imperial_Guard_comm,3c_pel_transport,1320,265,very_heavy
3c_Gal_Gallic_Lanciarii,0,3c_Gal_Gallic_Lanciarii,3c_pel_transport,360,70,heavy
3c_Gal_Gallic_Legionaries,0,3c_Gal_Gallic_Legionaries,3c_pel_transport,850,170,very_heavy
3c_Gal_Gallic_Legionary_Cavalry,0,3c_Gal_Gallic_Legionary_Cavalry,3c_pel_transport,640,130,heavy
3c_Gal_Gallic_Light_Cavalry,0,3c_Gal_Gallic_Light_Cavalry,3c_pel_transport,400,80,light
3c_Gal_Gallic_Warriors,0,3c_Gal_Gallic_Warriors,3c_pel_transport,380,75,medium
3c_Gal_Heavy_Gallic_Spearmen,0,3c_Gal_Heavy_Gallic_Spearmen,3c_pel_transport,1130,225,very_heavy
3c_Gal_Horse_Archers,0,3c_Rom_Horse_Archers,3c_pel_transport,430,85,light
3c_Gal_Light_Artillery_Quinquereme,1,3c_Rom_Ballista_Shp,3c_roman_ballista_five,620,125,medium
3c_Gal_Longsword_Cohort,0,3c_Gal_Longsword_Cohort,3c_pel_transport,910,180,heavy
3c_Gal_Missile_Trireme,1,3c_Rom_Balearic_Slingers,3c_roman_three,550,110,light
3c_Gal_Pursuit_Hemiolia,1,3c_Rom_Light_Roman_Skirmishers,3c_roman_two_halfer,380,75,light
3c_Gal_Raiding_Hemiolia,1,3c_Rom_Light_Roman_Skirmishers,3c_roman_one_halfer,270,55,light
3c_Gal_Scorpion_Trireme,1,3c_Aux_Gallic_Bowmen,3c_roman_scorpio_three,530,105,light
3c_Gal_Spear_Warriors,0,3c_Gal_Spear_Warriors,3c_pel_transport,490,100,medium
3c_Gal_Taifali_Cavalry,0,3c_Gal_Taifali_Cavalry,3c_pel_transport,700,140,medium
3c_Gal_Veteran_Gallic_Legionaries,0,3c_Gal_Veteran_Gallic_Legionaries,3c_pel_transport,1250,250,very_heavy
3c_Ger_Armoured_Germanic_Swordsmen,0,3c_Ger_Armoured_Germanic_Swordsmen,3c_barbarian_transport,740,150,heavy
3c_Ger_Armoured_Germanic_Swordsmen_commander,0,3c_Ger_Armoured_Germanic_Swordsmen,3c_barbarian_transport,740,150,heavy
3c_Ger_Assault_Raider,1,3c_Ger_Germanic_Band,3c_barbarian_raider_melee,390,80,light
3c_Ger_Ballista,0,3c_Ger_Ballista,3c_barbarian_transport_small,560,110,medium
3c_Ger_Ballista_Bastion,0,3c_Ger_Ballista_Bastion,3c_barbarian_transport_small,560,110,medium
3c_Ger_Cheiroballistra,0,3c_Ger_Cheiroballistra,3c_barbarian_transport_small,520,100,light
3c_Ger_Germanic_Axe_Warriors,0,3c_Ger_Germanic_Axe_Warriors,3c_barbarian_transport,450,90,medium
3c_Ger_Germanic_Band,0,3c_Ger_Germanic_Band,3c_barbarian_transport,290,60,light
3c_Ger_Germanic_Horse_Skirmishers,0,3c_Ger_Germanic_Horse_Skirmishers,3c_barbarian_transport,440,90,light
3c_Ger_Germanic_Horsemen,0,3c_Ger_Germanic_Horsemen,3c_barbarian_transport,540,110,medium
3c_Ger_Germanic_Hunters,0,3c_Ger_Germanic_Hunters,3c_barbarian_transport,300,60,very_light
3c_Ger_Germanic_Hurlers,0,3c_Ger_Germanic_Hurlers,3c_barbarian_transport,250,50,very_light
3c_Ger_Germanic_Lancers,0,3c_Ger_Germanic_Lancers,3c_barbarian_transport,370,75,medium
3c_Ger_Germanic_Mounted_Warband,0,3c_Ger_Germanic_Mounted_Warband,3c_barbarian_transport,380,75,light
3c_Ger_Germanic_Nobles,0,3c_Ger_Germanic_Nobles,3c_barbarian_transport,780,155,heavy
3c_Ger_Germanic_Nobles_commander,0,3c_Ger_Germanic_Nobles,3c_barbarian_transport,780,155,heavy
3c_Ger_Germanic_Pikes,0,3c_Ger_Germanic_Pikes,3c_barbarian_transport,400,80,light
3c_Ger_Germanic_Skirmishers,0,3c_Ger_Germanic_Skirmishers,3c_barbarian_transport,220,45,very_light
3c_Ger_Germanic_Spear_Masters,0,3c_Ger_Germanic_Spear_Masters,3c_barbarian_transport,830,165,heavy
3c_Ger_Germanic_Spearmen,0,3c_Ger_Germanic_Spearmen,3c_barbarian_transport,440,90,medium
3c_Ger_Germanic_Swordsmen,0,3c_Ger_Germanic_Swordsmen,3c_barbarian_transport,450,90,medium
3c_Ger_Giant_Ballista,0,3c_Ger_Giant_Ballista,3c_barbarian_transport_small,730,150,medium
3c_Ger_Heavy_Assault_Raider,1,3c_Ger_Germanic_Spear_Masters,3c_barbarian_heavy_raider,920,185,heavy
3c_Ger_Heavy_Assault_Raider_commander,1,3c_Ger_Germanic_Spear_Masters,3c_barbarian_heavy_raider,920,185,heavy
3c_Ger_Large_Onager,0,3c_Ger_Large_Onager,3c_barbarian_transport_small,790,160,medium
3c_Ger_Medium_Assault_Raider,1,3c_Ger_Germanic_Swordsmen,3c_barbarian_medium_raider_melee,570,115,medium
3c_Ger_Missile_Raider,1,3c_Ger_Germanic_Hurlers,3c_barbarian_raider_ranged,310,60,light
3c_Ger_Noble_Germanic_Horsemen,0,3c_Ger_Noble_Germanic_Horsemen,3c_barbarian_transport,1220,245,heavy
3c_Ger_Onager,0,3c_Ger_Onager,3c_barbarian_transport_small,580,120,medium
3c_Ger_Onager_Bastion,0,3c_Ger_Onager_Bastion,3c_barbarian_transport_small,580,120,medium
3c_Ger_Savage_Dogs,0,3c_Ger_Savage_Dogs,3c_barbarian_transport_small,380,75,light
3c_Ger_Scorpion_Bastion,0,3c_Ger_Scorpion_Bastion,3c_barbarian_transport_small,490,100,medium
3c_Ger_Spear_Levy,0,3c_Ger_Spear_Levy,3c_barbarian_transport,220,45,light
3c_Ger_Test_Cavalry,0,3c_Ger_Test_Cavalry,3c_barbarian_transport,100,0,light
3c_Ger_Test_Infantry,0,3c_Ger_Test_Infantry,3c_barbarian_transport,100,0,heavy
3c_Ger_Test_Mis,0,3c_Ger_Test_Mis,3c_barbarian_transport,100,0,very_light
3c_Goth_Assault_Raider,1,3c_Ger_Germanic_Band,3c_barbarian_raider_melee,390,80,light
3c_Goth_Elite_Gothic_Archers,0,3c_Goth_Elite_Gothic_Archers,3c_barbarian_transport,620,125,medium
3c_Goth_Gothic_Archers,0,3c_Goth_Gothic_Archers,3c_barbarian_transport,490,100,light
3c_Goth_Gothic_Axe_Warriors,0,3c_Goth_Gothic_Axe_Warriors,3c_barbarian_transport,430,85,medium
3c_Goth_Gothic_Brigands,0,3c_Goth_Gothic_Brigands,3c_barbarian_transport,450,90,very_light
3c_Goth_Gothic_Falxmen,0,3c_Goth_Gothic_Falxmen,3c_barbarian_transport,330,65,medium
3c_Goth_Gothic_Lancers,0,3c_Goth_Gothic_Lancers,3c_barbarian_transport,390,80,medium
3c_Goth_Gothic_Mounted_Brigands,0,3c_Goth_Gothic_Mounted_Brigands,3c_barbarian_transport,520,105,light
3c_Goth_Gothic_Night_Riders,0,3c_Goth_Gothic_Night_Riders,3c_barbarian_transport,610,120,light
3c_Goth_Gothic_Pikemen,0,3c_Goth_Gothic_Pikemen,3c_barbarian_transport,480,95,heavy
3c_Goth_Gothic_Slingers,0,3c_Goth_Gothic_Slingers,3c_barbarian_transport,280,55,very_light
3c_Goth_Gothic_Spearwomen,0,3c_Goth_Gothic_Spearwomen,3c_barbarian_transport,660,130,light
3c_Goth_Gothic_Warband,0,3c_Goth_Gothic_Warband,3c_barbarian_transport,390,80,medium
3c_Goth_Greuthungi_Elite_Spears,0,3c_Goth_Greuthungi_Elite_Spears,3c_barbarian_transport,1160,230,very_heavy
3c_Goth_Greuthungi_Elite_Spears_commander,0,3c_Goth_Greuthungi_Elite_Spears,3c_barbarian_transport,1160,230,very_heavy
3c_Goth_Greuthungi_Lancers,0,3c_Goth_Greuthungi_Lancers,3c_barbarian_transport,990,200,heavy
3c_Goth_Greuthungi_Lancers_commander,0,3c_Goth_Greuthungi_Lancers,3c_barbarian_transport,990,200,heavy
3c_Goth_Greuthungi_Noble_Cavalry,0,3c_Goth_Greuthungi_Noble_Cavalry,3c_barbarian_transport,1350,270,very_heavy
3c_Goth_Greuthungi_Noble_Cavalry_commander,0,3c_Goth_Greuthungi_Noble_Cavalry,3c_barbarian_transport,1350,270,very_heavy
3c_Goth_Heavy_Assault_Raider,1,3c_Ger_Armoured_Germanic_Swordsmen,3c_barbarian_heavy_raider,1050,210,heavy
3c_Goth_Heavy_Assault_Raider_commander,1,3c_Ger_Armoured_Germanic_Swordsmen,3c_barbarian_heavy_raider,1050,210,heavy
3c_Goth_Medium_Assault_Raider,1,3c_Goth_Gothic_Warband,3c_barbarian_medium_raider_melee,600,120,medium
3c_Goth_Medium_Missile_Raider,1,3c_Goth_Gothic_Archers,3c_barbarian_medium_raider_ranged,550,110,medium
3c_Goth_Medium_Missile_Raider_commander,1,3c_Goth_Gothic_Archers,3c_barbarian_medium_raider_ranged,550,110,medium
3c_Goth_Missile_Raider,1,3c_Ger_Germanic_Hurlers,3c_barbarian_raider_ranged,460,90,light
3c_Goth_Tervingi_Oathsworn,0,3c_Goth_Tervingi_Oathsworn,3c_barbarian_transport,1340,270,very_heavy
3c_Goth_Tervingi_Oathsworn_commander,0,3c_Goth_Tervingi_Oathsworn,3c_barbarian_transport,1340,270,very_heavy
3c_Goth_Tervingi_Warriors,0,3c_Goth_Tervingi_Warriors,3c_barbarian_transport,880,175,heavy
3c_Marc_Armoured_Germanic_Axe_Warriors,0,3c_Marc_Armoured_Germanic_Axe_Warriors,3c_barbarian_transport,660,130,heavy
3c_Marc_Assault_Raider,1,3c_Ger_Germanic_Band,3c_barbarian_raider_melee,390,80,light
3c_Marc_Berserkers,0,3c_Marc_Berserkers,3c_barbarian_transport,820,135,very_light
3c_Marc_Club_Levy,0,3c_Marc_Club_Levy,3c_barbarian_transport,200,40,very_light
3c_Marc_Germanic_Noble_Guard,0,3c_Marc_Germanic_Noble_Guard,3c_barbarian_transport,1280,255,heavy
3c_Marc_Germanic_Noble_Guard_commander,0,3c_Marc_Germanic_Noble_Guard_comm,3c_barbarian_transport,1280,255,heavy
3c_Marc_Germanic_Noblewomen_Archers,0,3c_Marc_Germanic_Noblewomen_Archers,3c_barbarian_transport,520,105,light
3c_Marc_Heavy_Assault_Raider,1,3c_Ger_Armoured_Germanic_Swordsmen,3c_barbarian_heavy_raider,1050,210,heavy
3c_Marc_Heavy_Assault_Raider_commander,1,3c_Ger_Armoured_Germanic_Swordsmen,3c_barbarian_heavy_raider,1050,210,heavy
3c_Marc_Horse_Hewers,0,3c_Marc_Horse_Hewers,3c_barbarian_transport,280,55,very_light
3c_Marc_Horse_Runners,0,3c_Marc_Horse_Runners,3c_barbarian_transport,480,95,light
3c_Marc_Longbow_Hunters,0,3c_Marc_Longbow_Hunters,3c_barbarian_transport,450,90,light
3c_Marc_Medium_Assault_Raider,1,3c_Ger_Germanic_Swordsmen,3c_barbarian_medium_raider_melee,600,120,medium
3c_Marc_Medium_Missile_Raider,1,3c_Marc_Longbow_Hunters,3c_barbarian_medium_raider_ranged,550,110,medium
3c_Marc_Medium_Missile_Raider_commander,1,3c_Marc_Longbow_Hunters,3c_barbarian_medium_raider_ranged,550,110,medium
3c_Marc_Missile_Raider,1,3c_Ger_Germanic_Hurlers,3c_barbarian_raider_ranged,460,90,light
3c_Marc_Night_Hunters,0,3c_Marc_Night_Hunters,3c_barbarian_transport,720,145,light
3c_Marc_Wodanaz_Spears,0,3c_Marc_Wodanaz_Spears,3c_barbarian_transport,890,180,light
3c_Marc_Wodanaz_Spears_commander,0,3c_Marc_Wodanaz_Spears,3c_barbarian_transport,890,180,light
3c_Marc_Wolf_Warriors,0,3c_Marc_Wolf_Warriors,3c_barbarian_transport,700,140,medium
3c_Mer_African_Elephants,0,3c_Mer_African_Elephants,3c_pel_transport,1050,790,heavy
3c_Mer_Ara_Assault_Dieres,1,3c_Mer_Arabian_Spearmen,3c_persian_two,230,170,light
3c_Mer_Arabian_Spearmen,0,3c_Mer_Arabian_Spearmen,3c_pel_transport,135,100,medium
3c_Mer_Armoured_Gallic_Spearmen,0,3c_Mer_Armoured_Gallic_Spearmen,3c_pel_transport,555,415,heavy
3c_Mer_Armoured_Germanic_Swordsmen,0,3c_Mer_Armoured_Germanic_Swordsmen,3c_pel_transport,555,415,heavy
3c_Mer_Balearic_Slingers,0,3c_Mer_Balearic_Slingers,3c_pel_transport,420,315,very_light
3c_Mer_Camel_Archers,0,3c_Mer_Camel_Archers,3c_pel_transport,340,255,medium
3c_Mer_Camel_Spearmen,0,3c_Mer_Camel_Spearmen,3c_pel_transport,300,225,medium
3c_Mer_Cappadocian_Cavalry,0,3c_Mer_Cappadocian_Cavalry,3c_pel_transport,615,460,heavy
3c_Mer_Cel_Missile_Raider,1,3c_Mer_Celtic_Skirmishers,3c_barbarian_raider_ranged,440,330,light
3c_Mer_Celtic_Horsemen,0,3c_Mer_Celtic_Horsemen,3c_barbarian_transport,340,255,light
3c_Mer_Celtic_Skirmishers,0,3c_Mer_Celtic_Skirmishers,3c_barbarian_transport,165,125,light
3c_Mer_Cretan_Archers,0,3c_Mer_Cretan_Archers,3c_pel_transport,450,340,very_light
3c_Mer_Eastern_Cataphracts,0,3c_Mer_Eastern_Cataphracts,3c_pel_transport,790,590,heavy
3c_Mer_Eastern_Pikemen,0,3c_Mer_Eastern_Pikemen,3c_pel_transport,320,240,heavy
3c_Mer_Egy_Assault_Bireme,1,3c_Mer_Egyptian_Infantry,3c_roman_two,260,195,light
3c_Mer_Egy_Missile_Trireme,1,3c_Mer_Egyptian_Archers,3c_roman_three,330,250,light
3c_Mer_Egyptian_Archers,0,3c_Mer_Egyptian_Archers,3c_pel_transport,210,160,very_light
3c_Mer_Egyptian_Infantry,0,3c_Mer_Egyptian_Infantry,3c_pel_transport,150,110,medium
3c_Mer_Egyptian_Pikemen,0,3c_Mer_Egyptian_Pikemen,3c_pel_transport,320,240,medium
3c_Mer_Gal_Assault_Raider,1,3c_Mer_Gallic_Swordsmen,3c_barbarian_raider_melee,315,235,light
3c_Mer_Gal_Medium_Assault_Raider,1,3c_Mer_Gallic_Swordsmen,3c_barbarian_medium_raider_melee,450,340,medium
3c_Mer_Gal_Missile_Raider,1,3c_Mer_Gallic_Bowmen,3c_barbarian_raider_ranged,330,250,light
3c_Mer_Gallic_Bowmen,0,3c_Mer_Gallic_Bowmen,3c_pel_transport,340,255,very_light
3c_Mer_Gallic_Heavy_Infantry,0,3c_Mer_Gallic_Heavy_Infantry,3c_pel_transport,1010,760,very_heavy
3c_Mer_Gallic_Swordsmen,0,3c_Mer_Gallic_Swordsmen,3c_pel_transport,260,195,heavy
3c_Mer_Ger_Assault_Raider,1,3c_Mer_Germanic_Band,3c_barbarian_raider_melee,290,220,light
3c_Mer_Ger_Medium_Assault_Raider,1,3c_Mer_Germanic_Band,3c_barbarian_medium_raider_melee,430,320,medium
3c_Mer_Ger_Missile_Raider,1,3c_Mer_Germanic_Hunters,3c_barbarian_raider_ranged,230,170,light
3c_Mer_Germanic_Band,0,3c_Mer_Germanic_Band,3c_barbarian_transport,220,165,light
3c_Mer_Germanic_Hunters,0,3c_Mer_Germanic_Hunters,3c_barbarian_transport,225,169,very_light
3c_Mer_Germanic_Mounted_Warband,0,3c_Mer_Germanic_Mounted_Warband,3c_barbarian_transport,285,215,light
3c_Mer_Gladiators,0,3c_Mer_Gladiators,3c_pel_transport,450,340,medium
3c_Mer_Highland_Archers,0,3c_Mer_Highland_Archers,3c_barbarian_transport,315,230,very_light
3c_Mer_Hillmen,0,3c_Mer_Hillmen,3c_pel_transport,165,125,medium
3c_Mer_Horse_Skirmishers,0,3c_Mer_Horse_Skirmishers,3c_pel_transport,345,260,light
3c_Mer_Ibe_Missile_Trireme,1,3c_Mer_Iberian_Slingers,3c_roman_three,315,235,light
3c_Mer_Iberian_Slingers,0,3c_Mer_Iberian_Slingers,3c_pel_transport,210,160,very_light
3c_Mer_Iberian_Swordsmen,0,3c_Mer_Iberian_Swordsmen,3c_pel_transport,260,195,medium
3c_Mer_Illyrian_Archers,0,3c_Mer_Illyrian_Archers,3c_pel_transport,225,170,very_light
3c_Mer_Illyrian_Armoured_Pikemen,0,3c_Mer_Illyrian_Armoured_Pikemen,3c_pel_transport,555,415,very_heavy
3c_Mer_Illyrian_Raiders,0,3c_Mer_Illyrian_Raiders,3c_pel_transport,300,225,medium
3c_Mer_Indian_War_Elephants,0,3c_Mer_Indian_War_Elephants,3c_pel_transport,1125,845,heavy
3c_Mer_Lanciarii,0,3c_Mer_Lanciarii,3c_pel_transport,255,190,medium
3c_Mer_Light_Roman_Skirmishers,0,3c_Mer_Light_Roman_Skirmishers,3c_pel_transport,255,190,very_light
3c_Mer_Numidian_Cavalry,0,3c_Mer_Numidian_Cavalry,3c_pel_transport,435,325,medium
3c_Mer_Numidian_Infantry,0,3c_Mer_Numidian_Infantry,3c_pel_transport,210,160,medium
3c_Mer_Numidian_Javelinmen,0,3c_Mer_Numidian_Javelinmen,3c_pel_transport,255,190,very_light
3c_Mer_Painted_Warriors,0,3c_Mer_Painted_Warriors,3c_barbarian_transport,465,350,light
3c_Mer_Peltasts,0,3c_Mer_Peltasts,3c_pel_transport,315,235,light
3c_Mer_Persian_Archers,0,3c_Mer_Persian_Archers,3c_pel_transport,270,200,light
3c_Mer_Persian_Cataphracts,0,3c_Mer_Persian_Cataphracts,3c_pel_transport,825,620,super_heavy
3c_Mer_Persian_Cavalry,0,3c_Mer_Persian_Cavalry,3c_pel_transport,480,360,medium
3c_Mer_Persian_Light_Infantry,0,3c_Mer_Persian_Light_Infantry,3c_pel_transport,210,160,very_light
3c_Mer_Pontic_Cavalry,0,3c_Mer_Pontic_Cavalry,3c_pel_transport,900,675,very_heavy
3c_Mer_Rhodian_Slingers,0,3c_Mer_Rhodian_Slingers,3c_pel_transport,440,330,very_light
3c_Mer_Rom_Assault_Bireme,1,3c_Mer_Spear_Infantry,3c_roman_two,315,235,light
3c_Mer_Rom_Assault_Quadreme,1,3c_Mer_Swordsmen,3c_roman_four,520,390,medium
3c_Mer_Rom_Missile_Trireme,1,3c_Mer_Slingers,3c_roman_three,320,240,light
3c_Mer_Rom_Raiding_Hemiolia,1,3c_Mer_Light_Roman_Skirmishers,3c_persian_one_halfer,210,160,light
3c_Mer_Sab_Missile_Trireme,1,3c_Mer_Sabean_Archers,3c_roman_three,315,235,light
3c_Mer_Sabean_Archers,0,3c_Mer_Sabean_Archers,3c_pel_transport,270,200,very_light
3c_Mer_Sabean_Cavalry,0,3c_Mer_Sabean_Cavalry,3c_pel_transport,465,350,medium
3c_Mer_Sabean_Javelinmen,0,3c_Mer_Sabean_Javelinmen,3c_pel_transport,220,165,very_light
3c_Mer_Sabean_Spearmen,0,3c_Mer_Sabean_Spearmen,3c_pel_transport,135,100,medium
3c_Mer_Sarmatian_Horse_Archers,0,3c_Mer_Sarmatian_Horse_Archers,3c_barbarian_transport,270,200,light
3c_Mer_Sarmatian_Light_Cavalry,0,3c_Mer_Sarmatian_Light_Cavalry,3c_barbarian_transport,285,215,light
3c_Mer_Scutarii_Cavalry,0,3c_Mer_Scutarii_Cavalry,3c_pel_transport,510,380,heavy
3c_Mer_Slingers,0,3c_Mer_Slingers,3c_pel_transport,210,160,very_light
3c_Mer_Spear_Infantry,0,3c_Mer_Spear_Infantry,3c_pel_transport,300,225,medium
3c_Mer_Ste_Missile_Raider,1,3c_Mer_Steppe_Slingers,3c_barbarian_raider_ranged,290,220,light
3c_Mer_Steppe_Cavalry,0,3c_Mer_Steppe_Cavalry,3c_barbarian_transport,500,375,heavy
3c_Mer_Steppe_Slingers,0,3c_Mer_Steppe_Slingers,3c_barbarian_transport,195,145,very_light
3c_Mer_Swordsmen,0,3c_Mer_Swordsmen,3c_pel_transport,315,235,heavy
3c_Mer_Syrian_Archers,0,3c_Mer_Syrian_Archers,3c_pel_transport,390,290,light
3c_Mer_Syrian_Armoured_Elephants,0,3c_Mer_Syrian_Armoured_Elephants,3c_pel_transport,1000,750,super_heavy
3c_Mer_Thracian_Horse_Skirmishers,0,3c_Mer_Thracian_Horse_Skirmishers,3c_barbarian_transport,340,255,light
3c_Mer_Thracian_Light_Cavalry,0,3c_Mer_Thracian_Light_Cavalry,3c_barbarian_transport,375,280,light
3c_Mer_Thracian_Slingers,0,3c_Mer_Thracian_Slingers,3c_barbarian_transport,210,160,very_light
3c_Mer_Thracian_Warriors,0,3c_Mer_Thracian_Warriors,3c_barbarian_transport,315,235,medium
3c_Num_Assault_Dieres,1,3c_Num_Numidian_Infantry,3c_persian_two,310,60,light
3c_Num_Assault_Hemiolia,1,3c_Num_Numidian_Javelinmen,3c_persian_one_halfer,440,90,light
3c_Num_Assault_Trieres,1,3c_Num_Numidian_Swordsmen,3c_persian_four,680,135,medium
3c_Num_Missile_Trieres,1,3c_Num_Numidian_Slingers,3c_persian_three,530,105,light
3c_Num_Missile_Trieres_commander,1,3c_Num_Numidian_Slingers,3c_persian_three,530,105,light
3c_Num_Numidian_Cavalry,0,3c_Num_Numidian_Cavalry,3c_pel_transport,580,115,medium
3c_Num_Numidian_Infantry,0,3c_Num_Numidian_Infantry,3c_pel_transport,280,55,medium
3c_Num_Numidian_Javelinmen,0,3c_Num_Numidian_Javelinmen,3c_pel_transport,340,70,very_light
3c_Num_Numidian_Noble_Cavalry,0,3c_Num_Numidian_Noble_Cavalry,3c_pel_transport,1280,255,heavy
3c_Num_Numidian_Noble_Cavalry_commander,0,3c_Num_Numidian_Noble_Cavalry,3c_pel_transport,1280,255,heavy
