land_unit_id,onscreen_name,accuracy,ammo,armour_id,bonus_hit_points,category,charge_bonus,melee_attack,melee_defence,morale,melee_weapon_id,range_weapon_id,reload,shield_id
3c_Cal_Scatha_Shadows,Scatha Shadows,5,5,leather,10,inf_melee,30,30,30,50,rome_celtic_longsword_bonus_infantry,rome_javelin_light_nonprecursor,0,celtic_round
3c_Cel_Celtic_Archers,Celtic Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
3c_Cel_Celtic_Horse_Skirmishers,Celtic Horse Skirmishers,5,7,cloth,10,cavalry,22,32,8,30,rome_celtic_hellenic_sword_cav,rome_javelin,10,germanic_cav
3c_Cel_Celtic_Horsemen,Celtic Horsemen,5,2,cloth,5,cavalry,31,38,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,cavalry
3c_Cel_Celtic_Levy,Celtic Levy,5,2,cloth,10,inf_melee,15,12,25,30,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
3c_Cel_Celtic_Nobles,Celtic Nobles,5,0,leather,15,cavalry,39,42,22,55,rome_celtic_spear_cav,,0,cavalry
3c_Cel_Celtic_Nobles_comm,Celtic Nobles Bodyguard,5,0,leather,15,cavalry,39,42,22,55,rome_celtic_spear_cav,,0,cavalry
3c_Cel_Celtic_Skirmishers,Celtic Skirmishers,5,7,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
3c_Cel_Celtic_Spearmen,Celtic Spearmen,5,2,cloth,10,inf_melee,21,17,28,40,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
3c_Cel_Celtic_Sword_Band,Celtic Sword Band,5,2,cloth,10,inf_melee,25,25,22,35,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Cel_Celtic_Swordsmen,Celtic Swordsmen,5,2,leather,10,inf_melee,28,29,24,40,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Cel_Celtic_Swordsmen_comm,Celtic Swordsmen Bodyguard,5,2,leather,10,inf_melee,28,29,24,40,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Cel_Celtic_Warhounds,Celtic Warhounds,5,0,cloth,5,inf_melee,35,24,28,35,rome_celtic_longsword,,0,caetra
3c_Cel_Chariots,Chariots,5,8,mail,20,cavalry,32,43,39,70,rome_celtic_longsword,rome_javelin,20,cavalry
3c_Cel_Chariots_comm,Chariots Bodyguard,5,8,mail,20,cavalry,32,43,39,70,rome_celtic_longsword,rome_javelin,20,cavalry
3c_Cel_Chosen_Sword_Band,Chosen Sword Band,5,2,mail,15,inf_melee,29,33,29,50,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Cel_Chosen_Sword_Band_comm,Chosen Sword Band Bodyguard,5,2,mail,15,inf_melee,29,33,29,50,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Cel_Painted_Warriors,Painted Warriors,5,0,none,10,inf_melee,37,37,21,50,rome_celtic_longsword_bonus_infantry,,0,celtic_shock
3c_Cel_Painted_Warriors_comm,Painted Warriors Bodyguard,5,0,none,10,inf_melee,37,37,21,50,rome_celtic_longsword_bonus_infantry,,0,celtic_shock
3c_Cel_Wolfhounds,Wolfhounds,5,0,cloth,5,inf_melee,35,32,28,35,rome_celtic_longsword,,0,caetra
3c_Eas_Ballista,Eastern Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Ballista_Bastion,Eastern Bastion Ballista,5,25,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
3c_Eas_Ballista_Shp,Eastern Ballista (Ship),40,1,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Cheiroballistra,Eastern Scorpion,5,40,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Eastern_Armoured_Cavalry,Eastern Armoured Cavalry,5,0,mail,15,cavalry,24,34,12,48,rome_generic_sword_cav,,0,cavalry
3c_Eas_Eastern_Axe_Warriors,Eastern Axe Warriors,5,2,scale,10,inf_melee,22,36,24,45,rome_eastern_axe,rome_javelin_precursor,0,thureos
3c_Eas_Eastern_Axe_Warriors_comm,Eastern Axe Warriors Bodyguard,5,2,scale,10,inf_melee,22,36,24,45,rome_eastern_axe,rome_javelin_precursor,0,thureos
3c_Eas_Eastern_Bowmen,Eastern Bowmen,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
3c_Eas_Eastern_Cataphracts,Eastern Cataphracts,5,0,cataphract,15,cavalry,67,38,17,62,rome_lance,,0,none
3c_Eas_Eastern_Cataphracts_comm,Eastern Cataphracts Bodyguard,5,0,cataphract,15,cavalry,67,38,17,62,rome_lance,,0,none
3c_Eas_Eastern_Cavalry,Eastern Cavalry,5,0,padded,15,cavalry,29,42,18,38,rome_spear_cav,,0,cavalry
3c_Eas_Eastern_Horse_Archers,Eastern Horse Archers,5,13,cloth,15,cavalry,4,10,12,38,rome_shortsword,rome_composite_bow_horse,23,none
3c_Eas_Eastern_Horse_Skirmishers,Eastern Horse Skirmishers,5,7,cloth,10,cavalry,4,9,14,43,rome_shortsword,rome_javelin_improved,18,pelta_cavalry
3c_Eas_Eastern_Infantry,Eastern Infantry,5,2,cloth,15,inf_melee,25,27,20,40,rome_eastern_sword,rome_javelin_precursor,0,tower
3c_Eas_Eastern_Infantry_comm,Eastern Infantry Bodyguard,5,2,cloth,15,inf_melee,25,27,20,40,rome_eastern_sword,rome_javelin_precursor,0,tower
3c_Eas_Eastern_Javelinmen,Eastern Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_javelin_improved,13,pelta
3c_Eas_Eastern_Nobles,Eastern Nobles,5,0,scale,15,cavalry,34,44,15,52,rome_spear_cav_elite,,0,cavalry
3c_Eas_Eastern_Nobles_comm,Eastern Nobles Bodyguard,5,0,scale,15,cavalry,34,44,15,52,rome_spear_cav_elite,,0,cavalry
3c_Eas_Eastern_Pikemen,Eastern Pikemen,5,0,leather,5,inf_melee,4,30,5,35,rome_pike_levy,,0,pikemen
3c_Eas_Eastern_Slingers,Eastern Slingers,5,25,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_sling_improved,13,pelta
3c_Eas_Eastern_Spearmen,Eastern Spearmen,5,0,cloth,5,inf_melee,11,13,24,25,rome_spear,,0,tower
3c_Eas_Giant_Ballista,Eastern Giant Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Hillmen,Hillmen,5,2,cloth,5,inf_melee,12,25,11,30,rome_eastern_axe,rome_javelin_precursor,0,pelta
3c_Eas_Large_Onager,Eastern Large Onager,5,15,cloth,5,artillery,7,9,14,35,rome_shortsword,,4,none
3c_Eas_Noble_Spearmen,Noble Spearmen,5,0,scale,20,inf_melee,24,32,36,60,rome_spear_elite,,0,hoplite
3c_Eas_Onager,Eastern Onager,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Onager_Bastion,Eastern Bastion Onager,5,25,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
3c_Eas_Onager_Shp,Eastern Onager (Ship),5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Scorpion,Eastern Scorpion (Fixed),5,30,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Eas_Scorpion_Bastion,Eastern Bastion Scorpion,5,40,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
3c_Eas_Scorpion_Pot_Ballista,Scorpion Pot Ballista,5,30,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Gal_Armoured_Chariots,Armoured Chariots,5,8,mail_improved,20,cavalry,35,46,42,70,rome_celtic_longsword,rome_javelin_improved,20,cavalry
3c_Gal_Armoured_Chariots_comm,Armoured Chariots Bodyguard,5,8,mail_improved,20,cavalry,35,46,42,70,rome_celtic_longsword,rome_javelin_improved,20,cavalry
3c_Gal_Chariots,Chariots,5,8,mail,20,cavalry,32,43,39,70,rome_celtic_longsword,rome_javelin,20,cavalry
3c_Gal_Cohors,Cohors,5,2,mail,15,inf_melee,14,47,23,50,rome_spatha,rome_pilum_heavy,0,oval
3c_Gal_Equites,Equites,5,0,mail,10,cavalry,29,33,12,40,rome_spear_cav,,0,cavalry
3c_Gal_Equites_Promoti,Equites Promoti,5,0,chest,10,cavalry,34,38,17,50,rome_spear_cav,,0,cavalry
3c_Gal_Gallic_Heavy_Skirmishers,Gallic Heavy Skirmishers,15,7,mail,10,inf_ranged,12,26,15,50,rome_celtic_longsword,rome_javelin,13,celtic_missile
3c_Gal_Gallic_Imperial_Guard,Gallic Imperial Guard,5,2,segmentata,20,inf_melee,19,65,30,70,rome_gladius_elite,rome_pilum_heavy,0,scutum_marian
3c_Gal_Gallic_Imperial_Guard_comm,Gallic Imperial Bodyguard,5,2,segmentata,20,inf_melee,19,65,30,70,rome_gladius_elite,rome_pilum_heavy,0,scutum_marian
3c_Gal_Gallic_Lanciarii,Gallic Lanciarii,5,0,spolas,10,cavalry,52,36,16,35,rome_lance,,0,none
3c_Gal_Gallic_Legionaries,Gallic Legionaries,5,2,mail_improved,15,inf_melee,20,56,21,60,rome_spatha,rome_pilum_heavy,0,oval
3c_Gal_Gallic_Legionary_Cavalry,Gallic Legionary Cavalry,5,0,mail,15,cavalry,26,30,10,45,rome_spear_cav,,0,cavalry
3c_Gal_Gallic_Light_Cavalry,Gallic Light Cavalry,5,0,cloth,10,cavalry,33,39,11,45,rome_celtic_spear_cav,,0,caetra_fast_cav
3c_Gal_Gallic_Warriors,Gallic Warriors,5,2,cloth,10,inf_melee,28,32,22,35,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Gal_Heavy_Gallic_Spearmen,Heavy Gallic Spearmen,5,2,mail_improved,20,inf_melee,32,34,47,70,rome_celtic_spear_elite,rome_javelin_precursor,0,celtic
3c_Gal_Longsword_Cohort,Longsword Cohort,5,2,mail_improved,15,inf_melee,16,59,23,60,rome_celtic_longsword_bonus_infantry,rome_pilum_heavy,0,scutum_imperial
3c_Gal_Spear_Warriors,Spear Warriors,5,2,leather,10,inf_melee,22,24,30,45,rome_celtic_spear,rome_javelin_precursor,0,celtic
3c_Gal_Taifali_Cavalry,Taifali Cavalry,5,2,mail_improved,15,cavalry,32,40,15,60,rome_spear_cav_elite,rome_javelin_precursor,0,cavalry
3c_Gal_Veteran_Gallic_Legionaries,Veteran Gallic Legionaries,5,2,mail_improved,20,inf_melee,19,65,30,60,rome_gladius_elite,rome_pilum_heavy,0,scutum_marian
3c_Ger_Armoured_Germanic_Swordsmen,Armoured Germanic Swords,5,2,mail,20,inf_melee,27,39,27,55,rome_celtic_longsword,rome_javelin_precursor,0,germanic_wood
3c_Ger_Armoured_Germanic_Swordsmen_comm,Armoured Germanic Swordsmen Bodyguard,5,2,mail,20,inf_melee,27,39,27,55,rome_celtic_longsword,rome_javelin_precursor,0,germanic_wood
3c_Ger_Ballista,German Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Ger_Ballista_Bastion,German Bastion Ballista,5,25,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
3c_Ger_Cheiroballistra,German Scorpion,5,40,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Ger_Germanic_Axe_Warriors,Germanic Axe Warriors,5,2,leather,15,inf_melee,24,37,20,50,rome_celtic_axe,rome_javelin_precursor,0,round
3c_Ger_Germanic_Band,Germanic Band,5,2,cloth,10,inf_melee,22,29,18,30,rome_celtic_axe,rome_javelin_precursor,0,round
3c_Ger_Germanic_Horse_Skirmishers,Germanic Horse Skirmishers,5,7,cloth,10,cavalry,24,34,10,35,rome_celtic_hellenic_sword_cav,rome_javelin,10,germanic_cav
3c_Ger_Germanic_Horsemen,Germanic Horsemen,5,0,leather,15,cavalry,31,31,16,45,rome_celtic_spear_cav,,0,germanic_cav
3c_Ger_Germanic_Hunters,Germanic Hunters,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_longbow,18,none
3c_Ger_Germanic_Hurlers,Germanic Hurlers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,10,germanic_small_skirm
3c_Ger_Germanic_Lancers,Germanic Lancers,5,0,cloth,10,cavalry,51,34,16,35,rome_lance,,0,none
3c_Ger_Germanic_Mounted_Warband,Germanic Mounted Warband,5,2,cloth,5,cavalry,28,36,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,germanic_cav
3c_Ger_Germanic_Nobles,Germanic Nobles,5,2,mail_improved,20,inf_melee,27,39,27,60,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Ger_Germanic_Nobles_comm,Germanic Nobles Bodyguard,5,2,mail_improved,20,inf_melee,27,39,27,60,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Ger_Germanic_Pikes,Germanic Pikes,5,0,cloth,10,inf_melee,4,30,5,30,rome_pike_levy,,0,pikemen
3c_Ger_Germanic_Skirmishers,Germanic Skirmishers,5,7,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
3c_Ger_Germanic_Spear_Masters,Germanic Spear Masters,5,2,mail_improved,15,inf_melee,24,30,44,65,rome_celtic_spear,rome_javelin_precursor,0,germanic_wood
3c_Ger_Germanic_Spear_Masters_comm,Germanic Spear Masters Bodyguard,5,2,mail_improved,15,inf_melee,24,30,44,65,rome_celtic_spear,rome_javelin_precursor,0,germanic_wood
3c_Ger_Germanic_Spearmen,Germanic Spearmen,5,0,leather,10,inf_melee,19,20,36,45,rome_celtic_spear_anti_cav,,0,germanic_wood
3c_Ger_Germanic_Swordsmen,Germanic Swordsmen,5,2,leather,15,inf_melee,24,40,9,40,rome_celtic_hellenic_sword,rome_javelin_precursor,0,germanic_wood
3c_Ger_Giant_Ballista,German Giant Ballista,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Ger_Large_Onager,German Heavy Onager,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Ger_Noble_Germanic_Horsemen,Noble Germanic Horsemen,5,0,mail_improved,20,cavalry,46,47,22,70,rome_celtic_spear_cav_elite,,0,germanic_cav
3c_Ger_Onager,German Onager,5,15,cloth,5,artillery,6,9,14,35,rome_shortsword,,4,none
3c_Ger_Onager_Bastion,German Bastion Onager,5,25,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
3c_Ger_Savage_Dogs,Savage Dogs,5,0,cloth,5,inf_melee,20,23,28,35,rome_celtic_longsword,,0,caetra
3c_Ger_Scorpion_Bastion,German Bastion Scorpion,5,40,cloth,0,artillery,6,9,14,35,rome_shortsword,,20,none
3c_Ger_Spear_Levy,Spear Levy,5,2,cloth,10,inf_melee,17,18,29,30,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,germanic_wood
3c_Ger_Test_Cavalry,Test Cavalry,5,7,cloth,10,cavalry,24,34,10,35,rome_celtic_hellenic_sword_cav,rome_javelin,10,germanic_cav
3c_Ger_Test_Infantry,Test Infantry,5,15,cloth,5,inf_ranged,5,17,15,40,rome_shortsword,rome_bow_long,30,none
3c_Ger_Test_Mis,Test Missile,5,0,leather,10,inf_melee,19,20,36,45,rome_celtic_spear_anti_cav,,0,germanic_wood
3c_Goth_Elite_Gothic_Archers,Elite Gothic Archers,5,15,mail,5,inf_ranged,5,17,15,50,rome_shortsword,rome_bow_long,30,none
3c_Goth_Gothic_Archers,Gothic Archers,5,15,leather,5,inf_ranged,5,14,15,45,rome_shortsword,rome_bow_long,30,none
3c_Goth_Gothic_Archers_comm,Gothic Archers Bodyguard,5,15,leather,5,inf_ranged,5,14,15,45,rome_shortsword,rome_bow_long,30,none
3c_Goth_Gothic_Axe_Warriors,Gothic Axe Warriors,5,2,leather,15,inf_melee,24,37,20,50,rome_celtic_axe,rome_javelin_precursor,0,round
3c_Goth_Gothic_Brigands,Gothic Brigands,5,7,cloth,10,inf_ranged,3,8,12,45,rome_shortsword,rome_javelin,13,celtic_missile
3c_Goth_Gothic_Falxmen,Gothic Falxmen,5,0,cloth,10,inf_melee,48,38,11,40,rome_falx,,0,none
3c_Goth_Gothic_Lancers,Gothic Lancers,5,0,cloth,10,cavalry,52,36,16,40,rome_lance,,0,none
3c_Goth_Gothic_Mounted_Brigands,Gothic Mounted Brigands,5,7,cloth,10,cavalry,6,11,13,30,rome_shortsword,rome_javelin_improved,18,small_round
3c_Goth_Gothic_Night_Riders,Gothic Night Riders,5,7,leather,10,cavalry,10,14,13,45,rome_shortsword,rome_javelin_improved,18,small_round
3c_Goth_Gothic_Pikemen,Gothic Pikemen,5,0,leather,15,inf_melee,7,36,16,45,rome_pike,,0,pikemen
3c_Goth_Gothic_Slingers,Gothic Slingers,5,25,cloth,5,inf_ranged,3,8,12,35,rome_shortsword,rome_sling,10,germanic_small_skirm
3c_Goth_Gothic_Spearwomen,Gothic Spearwomen,5,2,light_padded,10,inf_melee,23,32,20,50,rome_celtic_spear,rome_javelin_precursor,0,germanic_hex
3c_Goth_Gothic_Warband,Gothic Warband,5,2,cloth,10,inf_melee,30,32,20,40,rome_celtic_longsword,rome_javelin_precursor,0,germanic_wood
3c_Goth_Greuthungi_Elite_Spears,Greuthungi Elite Spears,5,2,mail_improved,20,inf_melee,32,34,47,70,rome_celtic_spear_elite,rome_javelin_precursor,0,celtic
3c_Goth_Greuthungi_Elite_Spears_comm,Greuthungi Elite Spears Bodyguard,5,2,mail_improved,20,inf_melee,32,34,47,70,rome_celtic_spear_elite,rome_javelin_precursor,0,celtic
3c_Goth_Greuthungi_Lancers,Greuthungi Lancers,5,0,scale,20,cavalry,59,51,22,65,rome_lance,,0,none
3c_Goth_Greuthungi_Lancers_comm,Greuthungi Lancers Bodyguard,5,0,scale,20,cavalry,59,51,22,65,rome_lance,,0,none
3c_Goth_Greuthungi_Noble_Cavalry,Greuthungi Noble Cavalry,5,0,scale_elite,20,cavalry,48,49,20,70,rome_celtic_spear_cav_elite,,0,cavalry
3c_Goth_Greuthungi_Noble_Cavalry_comm,Greuthungi Noble Cavalry Bodyguard,5,0,scale_elite,20,cavalry,48,49,20,70,rome_celtic_spear_cav_elite,,0,cavalry
3c_Goth_Tervingi_Oathsworn,Tervingi Oathsworn,5,2,mail_improved,20,inf_melee,35,48,39,70,rome_celtic_longsword_elite,rome_javelin_precursor,0,celtic
3c_Goth_Tervingi_Oathsworn_comm,Tervingi Oathsworn Bodyguard,5,2,mail_improved,20,inf_melee,35,48,39,70,rome_celtic_longsword_elite,rome_javelin_precursor,0,celtic
3c_Goth_Tervingi_Warriors,Tervingi Warriors,5,2,mail,20,inf_melee,32,44,25,60,rome_celtic_longsword,rome_javelin_precursor,0,round
3c_Marc_Armoured_Germanic_Axe_Warriors,Armoured Germanic Axe Warriors,5,2,mail,15,inf_melee,26,39,22,55,rome_celtic_axe,rome_javelin_precursor,0,round
3c_Marc_Berserkers,Berserkers,5,0,none,25,inf_melee,51,56,31,70,rome_celtic_longsword_bonus_infantry,,0,germanic_shock
3c_Marc_Club_Levy,Club Levy,5,2,cloth,10,inf_melee,16,20,11,25,rome_club,rome_javelin_precursor,0,germanic_wood
3c_Marc_Germanic_Noble_Guard,Germanic Noble Guard,5,2,mail_improved,30,inf_melee,34,45,37,65,rome_celtic_longsword,rome_javelin_precursor,0,germanic_hex
3c_Marc_Germanic_Noble_Guard_comm,Germanic Noble Bodyguard,5,2,mail_improved,30,inf_melee,34,45,37,65,rome_celtic_longsword,rome_javelin_precursor,0,germanic_hex
3c_Marc_Germanic_Noblewomen_Archers,Germanic Noblewoman Archers,5,15,leather,15,inf_ranged,18,28,22,55,rome_spear_anti_cav,rome_recurve_bow,23,none
3c_Marc_Horse_Hewers,Horse Hewers,5,2,cloth,10,inf_melee,22,20,11,50,rome_horse_hewer,rome_javelin_precursor,0,germanic_wood
3c_Marc_Horse_Runners,Horse Runners,5,7,cloth,10,inf_ranged,22,36,5,40,rome_celtic_hellenic_sword,rome_javelin,8,germanic_wood
3c_Marc_Longbow_Hunters,Longbow Hunters,5,15,cloth,5,inf_ranged,5,17,15,40,rome_shortsword,rome_bow_long,30,none
3c_Marc_Longbow_Hunters_comm,Longbow Hunters Bodyguard,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_longbow,18,none
3c_Marc_Night_Hunters,Night Hunters,5,2,none,20,inf_melee,28,35,23,55,rome_celtic_spear,rome_javelin_precursor,0,germanic_shock
3c_Marc_Wodanaz_Spears,Wodanaz Spears,5,2,cloth,25,inf_melee,29,38,39,70,rome_celtic_spear_elite,rome_javelin_precursor,0,germanic_hex
3c_Marc_Wodanaz_Spears_comm,Wodanaz Spears Bodyguard,5,2,cloth,25,inf_melee,29,38,39,70,rome_celtic_spear_elite,rome_javelin_precursor,0,germanic_hex
3c_Marc_Wolf_Warriors,Wolf Warriors,5,2,cloth,15,inf_melee,35,42,21,60,rome_club,rome_javelin_precursor,0,germanic_shock
3c_Mer_African_Elephants,Mercenary African Elephants,5,0,leather,15,elephants,36,54,21,55,tusks,,0,none
3c_Mer_Arabian_Spearmen,Mercenary Arabian Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,oval
3c_Mer_Armoured_Gallic_Spearmen,Mercenary Armoured Gallic Spearmen,5,2,mail,15,inf_melee,22,26,42,55,rome_celtic_spear,rome_javelin_precursor,0,celtic
3c_Mer_Armoured_Germanic_Swordsmen,Mercenary Armoured Germanic Swordsmen,5,2,mail,20,inf_melee,27,39,27,55,rome_celtic_longsword,rome_javelin_precursor,0,germanic_wood
3c_Mer_Balearic_Slingers,Mercenary Balearic Slingers,5,25,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_sling_lead,23,celtic_round
3c_Mer_Camel_Archers,Mercenary Camel Archers,5,13,cloth,5,cavalry,8,16,15,35,rome_shortsword,rome_recurve_bow_horse,13,none
3c_Mer_Camel_Spearmen,Mercenary Camel Spearmen,5,0,padded,5,cavalry,25,28,10,40,rome_spear_cav,,0,caetra_cavalry
3c_Mer_Cappadocian_Cavalry,Mercenary Cappadocian Cavalry,5,0,scale,15,cavalry,38,49,17,60,rome_spear_cav_elite,,0,cavalry
3c_Mer_Celtic_Horsemen,Mercenary Celtic Horsemen,5,2,cloth,5,cavalry,31,38,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,cavalry
3c_Mer_Celtic_Skirmishers,Mercenary Celtic Skirmishers,5,7,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
3c_Mer_Cretan_Archers,Mercenary Cretan Archers,5,15,leather,15,inf_ranged,6,12,14,55,rome_shortsword,rome_composite_bow_elite,28,none
3c_Mer_Eastern_Cataphracts,Mercenary Eastern Cataphracts,5,0,cataphract,15,cavalry,67,38,17,62,rome_lance,,0,none
3c_Mer_Eastern_Pikemen,Mercenary Eastern Pikemen,5,0,leather,5,inf_melee,4,30,5,35,rome_pike_levy,,0,pikemen
3c_Mer_Egyptian_Archers,Mercenary Egyptian Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
3c_Mer_Egyptian_Infantry,Mercenary Egyptian Infantry,5,2,padded,5,inf_melee,8,16,16,25,rome_shortsword,rome_javelin_precursor,0,thureos
3c_Mer_Egyptian_Pikemen,Mercenary Egyptian Pikemen,5,0,padded,10,inf_melee,4,30,5,35,rome_pike_levy,,0,pikemen
3c_Mer_Gallic_Bowmen,Mercenary Gallic Bowmen,5,15,cloth,5,inf_ranged,5,17,15,40,rome_shortsword,rome_bow_long,30,none
3c_Mer_Gallic_Heavy_Infantry,Mercenary Gallic Heavy Infantry,5,2,mail_improved,20,inf_melee,35,48,39,55,rome_celtic_longsword_elite,rome_javelin_precursor,0,celtic
3c_Mer_Gallic_Swordsmen,Mercenary Gallic Swordsmen,5,2,cloth,10,inf_melee,20,25,28,40,rome_celtic_longsword,rome_javelin_precursor,0,celtic
3c_Mer_Germanic_Band,Mercenary Germanic Band,5,2,cloth,10,inf_melee,22,29,18,30,rome_celtic_axe,rome_javelin_precursor,0,round
3c_Mer_Germanic_Hunters,Mercenary Germanic Hunters,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_longbow,18,none
3c_Mer_Germanic_Mounted_Warband,Mercenary Germanic Mounted Warband,5,2,cloth,5,cavalry,28,36,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,germanic_cav
3c_Mer_Gladiators,Mercenary Gladiators,5,0,none,25,inf_melee,22,67,25,50,rome_gladius_elite,,0,celtic_shock
3c_Mer_Highland_Archers,Mercenary Highland Archers,5,15,cloth,15,inf_ranged,6,12,14,55,rome_celtic_hellenic_sword,rome_longbow,28,none
3c_Mer_Hillmen,Mercenary Hillmen,5,2,cloth,5,inf_melee,12,25,11,30,rome_eastern_axe,rome_javelin_precursor,0,pelta
3c_Mer_Horse_Skirmishers,Mercenary Horse Skirmishers,5,7,cloth,5,cavalry,4,9,13,30,rome_shortsword,rome_javelin,18,pelta_cavalry
3c_Mer_Iberian_Slingers,Mercenary Iberian Slingers,5,25,cloth,5,inf_ranged,7,8,12,35,rome_shortsword,rome_sling,13,celtic_round
3c_Mer_Iberian_Swordsmen,Mercenary Iberian Swordsmen,5,5,cloth,10,inf_melee,20,35,20,35,rome_falcata,rome_javelin_light,0,caetra
3c_Mer_Illyrian_Archers,Mercenary Illyrian Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
3c_Mer_Illyrian_Armoured_Pikemen,Mercenary Illyrian Armoured Pikemen,5,0,mail,15,inf_melee,9,39,23,55,rome_pike,,0,pikemen
3c_Mer_Illyrian_Raiders,Mercenary Illyrian Raiders,5,2,chest,5,inf_melee,16,34,15,45,rome_celtic_axe,rome_javelin_precursor,0,thureos
3c_Mer_Indian_War_Elephants,Mercenary Indian War Elephants,5,15,leather,15,elephants,28,34,20,40,tusks,rome_composite_bow_elephant,13,none
3c_Mer_Lanciarii,Mercenary Lanciarii,5,0,spolas,10,cavalry,52,36,16,35,rome_lance,,0,none
3c_Mer_Light_Roman_Skirmishers,Mercenary Light Roman Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,30,rome_shortsword,rome_javelin,13,pelta
3c_Mer_Numidian_Cavalry,Mercenary Numidian Cavalry,5,7,cloth,10,cavalry,10,18,14,55,rome_shortsword,rome_javelin_improved,28,pelta_cavalry
3c_Mer_Numidian_Infantry,Mercenary Numidian Infantry,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear_anti_cav,,0,caetra
3c_Mer_Numidian_Javelinmen,Mercenary Numidian Javelinmen,5,7,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_javelin,23,pelta
3c_Mer_Painted_Warriors,Mercenary Painted Warriors,5,0,none,10,inf_melee,37,37,21,50,rome_celtic_longsword_bonus_infantry,,0,celtic_shock
3c_Mer_Peltasts,Mercenary Peltasts,5,7,spolas,10,inf_ranged,10,18,15,40,rome_shortsword,rome_javelin,18,peltast_thureos
3c_Mer_Persian_Archers,Mercenary Persian Archers,5,15,cloth,10,inf_ranged,4,9,13,30,rome_shortsword,rome_recurve_bow,18,none
3c_Mer_Persian_Cataphracts,Mercenary Persian Cataphracts,5,0,cataphract,15,cavalry,67,40,17,65,rome_lance,,0,none
3c_Mer_Persian_Cavalry,Mercenary Persian Cavalry,5,0,padded,15,cavalry,29,45,18,40,rome_spear_cav,,0,cavalry
3c_Mer_Persian_Light_Infantry,Mercenary Persian Light Infantry,0,0,cloth,10,inf_melee,15,20,22,35,rome_eastern_sword,,0,round
